merchant_id,gpv_monthly,quota_attainment,tenure_months,support_tickets_30d,failed_payouts_30d,merchant_tier,churned
MCH-14065,10426.197488699128,0.9107649192746682,49,0,1,Mid-Market,0
MCH-14066,11731.182095832186,0.6787379183153099,22,3,0,Enterprise,0
MCH-14067,198523.79593401783,0.9555308507636437,49,1,0,Mid-Market,0
MCH-14068,61018.19212974186,0.43354620263802995,13,1,1,SMB,0
MCH-14069,98829.02669376878,0.5449914108472051,12,0,1,SMB,0
MCH-14070,24602.478314211716,1.3752485557858412,4,5,3,SMB,0
MCH-14071,61425.29664908359,1.2268477437345657,8,4,1,SMB,1
MCH-14072,50099.89653028421,0.8651552499649958,37,3,0,Enterprise,0
MCH-14073,51209.86030681789,0.968865398512265,31,4,0,SMB,0
MCH-14074,62368.98503200989,0.8069987745559752,37,1,1,Mid-Market,0
MCH-14075,47825.57903060909,1.2148578538767398,45,1,0,Mid-Market,0
MCH-14076,33023.76517463886,1.2626058971552876,26,3,2,Mid-Market,0
MCH-14077,21142.855828953256,1.2396137092234751,43,2,0,Enterprise,0
MCH-14078,78176.33943115005,1.1948728973178946,8,1,0,SMB,0
MCH-14079,17826.772204953362,0.6249547725620754,40,2,0,SMB,0
MCH-14080,63940.32514100096,0.7717669771645267,33,2,0,Mid-Market,0
MCH-14081,18285.12498118268,0.9168299784820425,45,2,0,SMB,0
MCH-14082,54085.50470250956,0.7638722905704212,29,0,0,SMB,0
MCH-14083,73733.75971781753,1.2304342201741618,5,3,0,SMB,0
MCH-14084,17340.692840005446,0.7622888766749503,28,4,0,Mid-Market,0
MCH-14085,8090.754365225408,0.5520552954638709,53,5,0,SMB,0
MCH-14086,12019.096948831864,0.8389444972531346,40,1,0,Enterprise,0
MCH-14087,51569.8336216083,1.4779058760606185,17,3,1,SMB,0
MCH-14088,99671.80766855441,0.6484695542269335,55,1,1,Mid-Market,0
MCH-14089,7302.030497882628,1.073374524837552,23,3,2,Mid-Market,0
MCH-14090,71241.38874764508,0.876270354823677,45,1,0,SMB,0
MCH-14091,25875.769546610863,0.4781270244142593,9,1,0,SMB,0
MCH-14092,37555.02033168879,0.9366642665978655,2,1,1,Mid-Market,0
MCH-14093,137154.95923778767,1.1723807615131436,32,3,1,Mid-Market,0
MCH-14094,25171.22243871152,0.9645419734106007,51,3,3,Mid-Market,1
MCH-14095,36305.925677362335,1.3593166701212391,52,1,0,SMB,0
MCH-14096,5688.844083880792,0.717830718323341,49,2,2,SMB,0
MCH-14097,9256.042984742578,0.4948740884343614,31,2,1,SMB,0
MCH-14098,19960.182322802488,1.430222172823807,7,0,0,SMB,0
MCH-14099,6412.373522936116,0.816015984481041,30,1,0,Mid-Market,0
MCH-14100,54898.81481727823,1.0340461065989968,58,1,1,SMB,0
MCH-14101,32791.006249478596,1.2712034387432156,3,2,1,Mid-Market,0
MCH-14102,44719.719786681286,0.7567450302631387,51,3,2,SMB,0
MCH-14103,14597.21653030698,1.1877809919953723,51,2,0,SMB,0
MCH-14104,22544.018919447142,0.5489607347996108,56,2,1,Mid-Market,0
MCH-14105,59506.092957435605,0.7204231219260558,9,1,0,Enterprise,0
MCH-14106,173054.70429497532,0.559181699750172,10,2,0,Enterprise,0
MCH-14107,7586.604985173988,1.2923536142414938,46,1,0,Mid-Market,0
MCH-14108,115538.7428405059,0.644914158749464,50,0,0,Mid-Market,0
MCH-14109,48005.11457011099,1.1891439109457314,58,2,0,Enterprise,0
MCH-14110,46496.4286364568,1.4376282369702178,47,1,1,Mid-Market,0
MCH-14111,39685.220309841934,0.9805494299757648,26,2,0,Enterprise,0
MCH-14112,8595.969222453063,0.9940321114867565,1,4,1,SMB,0
MCH-14113,9708.768043237807,0.9071369249075933,30,1,1,Enterprise,0
MCH-14114,50928.667460587654,0.758479157733007,57,5,0,SMB,0
MCH-14115,25848.444032609998,0.9232205340174089,38,3,0,SMB,0
MCH-14116,129607.48078922747,1.0630882854934356,15,0,0,SMB,0
MCH-14117,31093.531238687305,1.4845907293877252,25,1,0,Mid-Market,0
MCH-14118,12732.291877534686,1.4315410152500467,6,1,0,SMB,0
MCH-14119,67714.00179587881,1.348368254122434,18,1,1,Enterprise,0
MCH-14120,22361.231347784895,1.3780435892753444,1,3,1,SMB,0
MCH-14121,42271.554309504274,0.9146341016212473,56,0,2,SMB,0
MCH-14122,64838.73622284977,1.1231887598952115,3,0,0,SMB,0
MCH-14123,120261.4849452147,1.3845733952298356,17,1,0,SMB,0
MCH-14124,83556.8413893404,0.8322458414904884,48,3,0,Mid-Market,0
MCH-14125,61406.33958087998,1.4579387261800156,8,5,2,Mid-Market,0
MCH-14126,61914.43173395631,0.8573646682761014,49,3,2,SMB,0
MCH-14127,150868.83621545695,1.0611909319325372,40,2,0,SMB,0
MCH-14128,22536.35462618405,1.1807851845996091,17,1,1,SMB,0
MCH-14129,5055.635651589143,1.445651214383532,25,5,2,Mid-Market,0
MCH-14130,20869.59071621656,0.6690779014574927,41,0,1,SMB,0
MCH-14131,17288.082367478783,1.2207440760625066,12,2,1,SMB,0
MCH-14132,59211.00550295199,0.9728971447584904,29,2,0,SMB,0
MCH-14133,55216.71385451763,0.6954128546827052,25,4,1,Mid-Market,0
MCH-14134,50003.817750503185,1.2542675237760297,51,4,1,SMB,0
MCH-14135,5818.840708717026,1.0074445081912313,36,1,0,SMB,0
MCH-14136,70240.89030112638,1.1270712027146434,53,4,1,Mid-Market,0
MCH-14137,24543.389400724234,0.7551911754356913,54,0,1,Enterprise,0
MCH-14138,59689.59462440755,0.9294013470103656,25,2,0,Mid-Market,0
MCH-14139,45661.71663925939,1.0790896760868738,29,3,0,SMB,0
MCH-14140,25983.089700116714,0.8454018956968284,11,2,1,SMB,0
MCH-14141,12226.80136876162,0.6182097938324715,4,3,0,Enterprise,0
MCH-14142,9958.921965445033,1.4578045415468344,14,2,1,SMB,0
MCH-14143,94046.41684810152,0.9626142940468793,46,4,0,SMB,0
MCH-14144,130294.7947958093,1.2073124073164707,38,3,0,SMB,0
MCH-14145,57460.83635576149,0.8521519129116639,17,3,0,Enterprise,0
MCH-14146,10459.174856321206,0.790644940428288,2,2,0,Mid-Market,0
MCH-14147,30710.501962915,0.8478807283138375,8,1,0,Mid-Market,0
MCH-14148,70270.60647052451,0.8501163081642149,36,7,0,SMB,0
MCH-14149,80665.69501452845,0.9985981275361491,10,1,0,SMB,0
MCH-14150,11290.556238939529,0.9978168569794995,7,0,0,SMB,0
MCH-14151,5001.53596586079,0.9468691974711589,36,0,1,SMB,0
MCH-14152,67263.53829263092,0.5482643634091819,16,2,0,Mid-Market,0
MCH-14153,27049.136037394088,0.9456830263505843,14,0,3,SMB,1
MCH-14154,19683.75518333385,0.5860142904627167,16,3,1,SMB,0
MCH-14155,5649.068214241769,0.5387493649253416,25,1,1,Enterprise,0
MCH-14156,43858.99428401247,1.4259102890752846,41,2,0,SMB,0
MCH-14157,100241.05661256395,1.0654450144624747,4,1,0,Mid-Market,0
MCH-14158,163067.6784886862,1.1254390639370428,29,2,0,Mid-Market,0
MCH-14159,46706.16230474973,0.8419730373667003,56,2,0,Enterprise,0
MCH-14160,41124.81699611379,1.3998789811063506,6,4,0,Mid-Market,0
MCH-14161,9444.641954546507,1.101723538537632,1,1,0,Mid-Market,0
MCH-14162,44800.29713766818,1.2460868564759462,39,2,2,SMB,0
MCH-14163,28900.10289540501,0.8054187159304853,1,2,0,SMB,0
MCH-14164,51714.49762695823,1.4560130689010382,51,3,0,Enterprise,0
MCH-14165,29610.527213058944,1.3025074191741466,40,0,0,SMB,0
MCH-14166,18741.52533316974,1.339343309315998,57,3,0,Mid-Market,0
MCH-14167,9989.098305246054,0.5894136941683298,3,3,0,SMB,0
MCH-14168,23910.869440627925,0.6980595286583415,1,1,1,SMB,0
MCH-14169,10081.974269170652,0.7141892596519348,1,2,0,SMB,0
MCH-14170,14733.693725394516,0.6980001455715583,39,1,0,SMB,0
MCH-14171,223450.22392779452,1.3409489783147168,21,0,0,Enterprise,0
MCH-14172,34358.662775402445,0.43507327472945134,45,3,1,Mid-Market,0
MCH-14173,42950.65087010503,0.4837099878788518,30,3,0,SMB,0
MCH-14174,108422.5198062674,0.7013063576928942,32,0,1,Mid-Market,0
MCH-14175,275955.37647438404,0.619860272114388,33,2,0,SMB,0
MCH-14176,48699.225889007124,0.6550455752711333,48,2,0,Mid-Market,0
MCH-14177,88691.84111100194,1.27773750817863,22,5,0,Mid-Market,0
MCH-14178,24796.116108814927,1.0194392532812517,30,2,0,SMB,0
MCH-14179,23245.72245600824,0.4063477274222648,54,0,1,SMB,0
MCH-14180,30767.100447724606,0.8722550422746148,46,0,0,Mid-Market,0
MCH-14181,60814.47001277346,0.8486734195353949,4,2,1,Enterprise,0
MCH-14182,62315.3437178218,0.5253397963889979,23,2,1,Mid-Market,0
MCH-14183,23934.302072868177,1.143755967461603,55,2,1,Mid-Market,0
MCH-14184,12147.92292754722,1.1723069072174401,44,3,1,Mid-Market,0
MCH-14185,55037.48524175631,1.1929825409573076,25,1,0,SMB,0
MCH-14186,11866.981004259967,1.2013180401144514,12,1,0,Mid-Market,0
MCH-14187,48195.886381389624,0.4000581096255265,17,2,1,SMB,0
MCH-14188,64114.174377199124,1.4493128842313947,53,1,1,SMB,0
MCH-14189,65300.660292244815,1.2956296437601296,15,2,0,Mid-Market,0
MCH-14190,75014.00752795063,1.3943798662482139,10,4,0,SMB,0
MCH-14191,108123.09439492242,0.4172076248381776,35,4,0,SMB,0
MCH-14192,39653.25839263281,1.4272446753643133,55,1,1,Mid-Market,0
MCH-14193,70512.83351620554,1.2907673815569152,52,3,1,SMB,0
MCH-14194,53270.46901619814,1.3209410572545686,52,1,1,Enterprise,0
MCH-14195,15329.069449920911,0.5026161231941654,29,2,0,Enterprise,0
MCH-14196,6301.269316500116,1.2126558318104577,12,2,0,SMB,0
MCH-14197,21741.576163774036,1.4559083586063002,1,3,0,SMB,0
MCH-14198,34262.527747851665,1.1464020755599766,1,1,0,Mid-Market,0
MCH-14199,52999.84726871559,1.0276175450870673,10,2,3,SMB,1
MCH-14200,99842.44458281704,1.4401926455238967,18,2,0,SMB,0
MCH-14201,15923.083715377214,0.8872308339078796,47,2,0,Mid-Market,0
MCH-14202,11707.996070995723,1.0592229229415266,2,1,1,Mid-Market,0
MCH-14203,170494.68924924888,0.9239721228438028,49,0,1,SMB,0
MCH-14204,10716.955105387435,1.4261308434963293,8,1,0,Mid-Market,0
MCH-14205,37551.44406058838,0.483693199442058,22,2,0,Mid-Market,0
MCH-14206,49041.80324119707,0.9512316709078831,22,1,1,SMB,0
MCH-14207,43976.0566818163,1.1556476855239821,26,3,1,Mid-Market,0
MCH-14208,9497.994544815265,1.2710971922644607,26,1,0,SMB,0
MCH-14209,7935.876879348119,1.04132051218855,9,4,0,SMB,0
MCH-14210,10573.592452565576,1.3998095185335995,21,2,1,Mid-Market,0
MCH-14211,49044.69340469416,1.436190591572259,31,2,0,Enterprise,0
MCH-14212,44300.95440814525,0.4707511455129419,52,0,0,SMB,0
MCH-14213,18311.73874430648,0.8426075934955118,43,2,0,Enterprise,0
MCH-14214,55774.3672079194,0.4258049238932699,6,6,0,SMB,0
MCH-14215,90758.67549232842,0.7623583231118873,56,2,0,SMB,0
MCH-14216,7123.40492232171,0.9905550397676625,14,2,0,SMB,0
MCH-14217,39470.702224380824,1.401874423560944,33,0,0,SMB,0
MCH-14218,63448.04874504961,1.3312097547119432,7,4,0,SMB,0
MCH-14219,19538.470139077937,0.5402496993391843,24,1,0,Enterprise,0
MCH-14220,23391.915821910134,0.5023334122149853,9,1,0,SMB,0
MCH-14221,52549.01370388995,1.0481940726323338,11,3,0,SMB,0
MCH-14222,119107.41444139768,0.985329769704661,56,2,0,Mid-Market,0
MCH-14223,88016.67490193986,0.6930154055730262,23,4,1,SMB,0
MCH-14224,48749.06909849152,1.3893983930092189,48,1,1,Mid-Market,0
MCH-14225,70507.7417106446,1.4201030504077088,51,1,2,SMB,0
MCH-14226,27692.537234359956,0.8428725821741789,2,4,1,SMB,0
MCH-14227,56216.843654732234,1.3793328128248725,15,4,0,Mid-Market,0
MCH-14228,36384.97780730898,0.82234378368927,35,5,0,SMB,0
MCH-14229,15532.109527205674,1.2104985150126701,36,1,0,SMB,0
MCH-14230,65489.19511776899,0.9235364393024966,52,0,0,SMB,0
MCH-14231,45648.88725041597,0.5348414721579013,54,4,0,SMB,0
MCH-14232,27206.782024312564,1.4207276213607236,28,2,0,Mid-Market,0
MCH-14233,126146.86572842846,0.8995062527152904,39,1,1,SMB,0
MCH-14234,6057.817166984634,1.2079357443546441,44,4,0,SMB,0
MCH-14235,23973.288306166458,0.8038911958744215,4,0,0,SMB,0
MCH-14236,7928.1616538810595,0.42076896643385814,10,3,0,SMB,0
MCH-14237,77734.50973382179,0.5105833945610195,6,1,0,Enterprise,0
MCH-14238,65551.1220888673,0.9458414274389169,57,2,0,Enterprise,0
MCH-14239,25124.892145078502,1.1589607928389987,30,1,0,SMB,0
MCH-14240,61298.59393851313,0.768208859237207,54,4,0,SMB,0
MCH-14241,30203.85781542645,1.1650373050954155,46,1,1,SMB,0
MCH-14242,75581.38618893652,1.1684991483751517,35,4,0,SMB,0
MCH-14243,35273.63692319362,1.174329498060614,49,0,0,SMB,0
MCH-14244,31575.208594133088,0.9417740394225593,43,3,2,SMB,0
MCH-14245,141461.07357671353,1.4063747651336547,10,1,0,Mid-Market,0
MCH-14246,19442.744656237737,0.9381161697786772,58,2,0,SMB,0
MCH-14247,11417.09208320572,0.895291712846302,53,0,0,Enterprise,0
MCH-14248,48918.821621381,0.6193189009116897,32,1,1,SMB,0
MCH-14249,179210.16873840982,0.7384205960919702,42,2,0,Mid-Market,0
MCH-14250,28727.836040856706,0.4465679417701337,42,1,0,Enterprise,0
MCH-14251,8202.226218904918,1.0968888229777873,3,1,1,SMB,0
MCH-14252,25723.168614733037,0.6733893183198022,56,1,1,Enterprise,0
MCH-14253,40254.07098920352,0.7345707799340117,26,2,1,SMB,0
MCH-14254,13832.265259667212,1.2478959738307533,15,1,0,Enterprise,0
MCH-14255,58662.17349000681,0.7599433014775994,17,0,1,Enterprise,0
MCH-14256,309827.677430358,0.6664154812144565,27,3,0,SMB,0
MCH-14257,35050.23481060463,0.5859635240470764,18,2,1,Mid-Market,0
MCH-14258,26904.21042184496,1.2523442424001516,51,1,0,SMB,0
MCH-14259,30599.996218896064,0.5426768837890297,19,2,1,SMB,0
MCH-14260,11116.641047236742,0.8991291362753889,12,1,1,SMB,0
MCH-14261,112396.12782062923,0.9576231276849139,24,2,0,SMB,0
MCH-14262,31792.272570050463,1.1561289039542861,5,0,1,Mid-Market,0
MCH-14263,29491.904824707108,1.096611830566295,24,3,0,SMB,0
MCH-14264,58894.95570383879,1.2917927402396923,27,2,2,Mid-Market,0
MCH-14265,34172.81062681752,0.449226577318862,48,1,0,SMB,0
MCH-14266,57239.37935496715,0.726084797257337,30,3,1,Enterprise,0
MCH-14267,8170.759755536956,0.7081475306529177,15,3,0,SMB,0
MCH-14268,89026.11555044056,0.560618596151319,47,2,0,SMB,0
MCH-14269,146092.27017926972,0.7180960792420875,59,2,0,Mid-Market,0
MCH-14270,57315.043165304596,0.7407418455571938,38,2,0,Mid-Market,0
MCH-14271,159574.6494864211,0.9740729081202262,44,2,1,Mid-Market,0
MCH-14272,13210.27132820909,1.1300749268188817,34,3,0,SMB,0
MCH-14273,37448.4952548964,0.8192105649729955,27,2,0,SMB,0
MCH-14274,51040.88992289922,1.1914172544447195,20,1,0,SMB,0
MCH-14275,48582.20073750817,0.769781872437538,41,2,0,SMB,0
MCH-14276,30663.244742597886,0.7193120450462365,32,3,0,SMB,0
MCH-14277,25630.861888517342,0.9953068614427268,4,2,1,SMB,0
MCH-14278,11780.908281102242,0.4260879963363697,5,2,1,SMB,0
MCH-14279,29857.844283034057,0.48776803599740043,53,2,0,Mid-Market,0
MCH-14280,13876.302587856959,0.8597664979451798,58,3,0,Mid-Market,0
MCH-14281,71281.73198274331,1.4372039825309324,8,2,3,SMB,0
MCH-14282,16712.17994501808,1.1936629578277662,22,4,1,SMB,0
MCH-14283,8017.514815596711,0.49693922645061356,42,2,0,SMB,0
MCH-14284,45188.98263146922,1.330949814058961,7,1,0,SMB,0
MCH-14285,50221.78070501361,1.2055308476689992,22,2,0,Mid-Market,0
MCH-14286,107752.30184371686,1.0720411782729187,46,2,1,Mid-Market,0
MCH-14287,48016.98157094419,1.3023222566700952,30,2,1,Mid-Market,0
MCH-14288,26192.72203863632,0.8445208325172529,37,2,1,SMB,0
MCH-14289,86230.59321896786,0.643651155939238,16,3,1,Enterprise,0
MCH-14290,43856.763145234596,0.9632257280196354,15,1,0,SMB,0
MCH-14291,9129.980773087194,1.0037259311528213,5,3,1,Mid-Market,0
MCH-14292,46718.32365373018,0.9921590092109034,3,3,0,SMB,0
MCH-14293,124308.4151461727,1.021581170628116,23,3,1,SMB,0
MCH-14294,30234.940346435593,1.443575410063099,10,2,0,SMB,0
MCH-14295,22571.990836621986,1.3924701854058545,5,3,0,SMB,0
MCH-14296,12743.26508148142,1.3632887402148335,23,2,0,SMB,0
MCH-14297,13211.04956124834,1.28155849199949,15,3,1,Enterprise,0
MCH-14298,33349.65152976589,1.4377709179918141,18,1,0,SMB,0
MCH-14299,50277.41002215417,0.5083441058473436,25,1,0,Mid-Market,0
MCH-14300,9202.537571378503,0.6916355875903135,8,2,2,Mid-Market,1
MCH-14301,145312.31299839463,0.9445615402200435,31,2,0,Mid-Market,0
MCH-14302,75352.12972685244,1.3311879424357458,21,3,0,SMB,0
MCH-14303,49169.874544586935,0.9556822826750058,2,3,0,Enterprise,0
MCH-14304,93140.72362234401,1.2228382132757476,22,3,0,SMB,0
MCH-14305,9179.231304027107,0.5528558957738079,8,2,2,SMB,0
MCH-14306,37393.289459699314,0.6776551942742162,23,1,0,Mid-Market,0
MCH-14307,54725.19996224426,1.2049537045414396,32,2,0,SMB,0
MCH-14308,93203.19954677121,0.5812074097764965,8,2,2,Mid-Market,0
MCH-14309,81501.20705942748,0.7864915281204194,4,3,1,SMB,0
MCH-14310,21222.09212401905,0.6913528835949286,30,1,0,SMB,0
MCH-14311,146409.44351988984,0.7848478636447264,19,2,0,SMB,0
MCH-14312,11639.20310761132,1.1791564539857675,23,1,0,Enterprise,0
MCH-14313,109025.55311912374,0.8046318992570811,18,3,0,Mid-Market,0
MCH-14314,181920.0605080883,1.0107896548687343,53,1,0,SMB,0
MCH-14315,14749.281834062134,0.5099250647598507,29,1,0,SMB,0
MCH-14316,69018.5917276706,1.2855194625580908,23,6,0,SMB,0
MCH-14317,7055.972707536654,0.8068774882129375,33,2,1,SMB,0
MCH-14318,30995.23782700057,1.1133875749366768,52,1,1,Mid-Market,0
MCH-14319,41312.7936279084,1.197928561828016,47,2,0,Enterprise,0
MCH-14320,48451.90005579129,0.6306270143228705,18,2,0,Mid-Market,0
MCH-14321,142394.6089939274,1.3731424834486852,54,0,0,SMB,0
MCH-14322,60775.31266739928,1.0778466767676482,44,3,0,SMB,0
MCH-14323,37819.35453786589,0.8715976559266296,33,2,0,SMB,0
MCH-14324,87951.11661685223,0.6005687019360415,7,4,1,SMB,1
MCH-14325,155322.2939453051,1.4365310316913273,51,3,1,SMB,0
MCH-14326,6115.662396212134,1.2305750245447877,28,3,0,Mid-Market,0
MCH-14327,207338.53474649187,0.6288270190065738,1,1,0,SMB,0
MCH-14328,9503.46451296521,0.771481852196647,56,1,2,SMB,0
MCH-14329,89204.51143894019,1.2906416838968808,39,5,0,SMB,0
MCH-14330,21448.455459329532,1.1652454295368728,34,1,0,Enterprise,0
MCH-14331,12088.528236200342,1.242362721987297,39,1,0,Mid-Market,0
MCH-14332,33978.03711244036,0.8853212124342258,19,3,0,SMB,0
MCH-14333,56635.12938618986,1.1881238889063837,31,2,0,Mid-Market,0
MCH-14334,28978.61072654757,0.8251430951503052,13,6,0,SMB,1
MCH-14335,7805.528589407426,0.6323892086320161,57,1,0,SMB,0
MCH-14336,50747.22438072682,1.095944738325496,24,4,0,SMB,0
MCH-14337,121345.56764170989,1.4736153181586737,5,1,0,SMB,0
MCH-14338,29161.7684704589,0.7416610685348626,23,2,1,SMB,0
MCH-14339,17188.540500236042,0.9070665514337937,19,1,0,Mid-Market,0
MCH-14340,34221.57611859826,1.141401508176839,1,4,1,SMB,0
MCH-14341,7478.565789507593,0.9956569103347367,33,0,0,SMB,0
MCH-14342,90875.54531024689,1.3277705752799542,59,1,1,SMB,0
MCH-14343,92533.02920593065,1.2379169771164675,50,2,0,Mid-Market,0
MCH-14344,49336.65272312192,0.46412692424859275,56,0,0,Mid-Market,0
MCH-14345,26778.401088064515,1.4982633573161515,33,1,0,SMB,0
MCH-14346,85417.76604383907,1.227642699091414,32,0,0,SMB,0
MCH-14347,45448.896447186205,1.3502936479235246,59,2,0,SMB,0
MCH-14348,92415.55120494631,1.116317483304881,28,2,0,SMB,0
MCH-14349,54910.137443194035,1.3419136408514385,37,3,1,SMB,0
MCH-14350,81717.79131143475,0.5236212724215804,41,2,1,SMB,0
MCH-14351,50635.23262969475,0.7825116191152472,12,0,0,Mid-Market,0
MCH-14352,31733.812456443928,1.364063037964942,9,1,0,SMB,0
MCH-14353,163439.8720715974,0.6218207323935815,50,1,1,Mid-Market,0
MCH-14354,43947.654208016465,0.486066308438025,55,4,0,Mid-Market,0
MCH-14355,51454.808449092474,1.266930833939741,11,0,0,SMB,0
MCH-14356,17454.336677053623,1.319034771207626,33,2,2,Mid-Market,0
MCH-14357,54128.30995511572,0.5789174400088907,19,0,0,SMB,0
MCH-14358,47385.78982519363,1.339780581060987,54,1,1,Mid-Market,0
MCH-14359,15218.445033475797,1.1554445751568867,57,1,1,SMB,0
MCH-14360,8071.812101437328,0.9720909515382423,42,2,1,SMB,0
MCH-14361,51362.4426328421,1.3132752120595237,34,3,0,SMB,0
MCH-14362,77131.01899608107,0.8611741742508624,7,1,0,SMB,0
MCH-14363,42054.02953920459,0.613393351845737,31,2,1,SMB,0
MCH-14364,17859.1063938457,0.7133379442716751,52,1,2,SMB,0
MCH-14365,59908.915646415466,0.9556804201226463,2,0,0,SMB,0
MCH-14366,9174.826788535745,0.9844638719404933,19,2,1,Mid-Market,0
MCH-14367,34154.9170465902,1.286138909085357,38,5,0,SMB,0
MCH-14368,13918.474329972349,1.2704879960175681,32,3,0,SMB,0
MCH-14369,15195.182244455602,1.0395032129250326,10,2,0,SMB,0
MCH-14370,16300.755336683302,1.258864031702024,41,3,0,SMB,0
MCH-14371,29445.628654586402,0.6109508041230381,8,0,1,Mid-Market,0
MCH-14372,7625.238534351172,0.4550709798026238,26,3,0,SMB,0
MCH-14373,30357.73855728796,1.3609972048981702,30,0,1,Mid-Market,0
MCH-14374,40842.02795680433,0.48310994313904654,11,2,0,SMB,0
MCH-14375,38014.08915541284,0.6713572727183971,41,0,1,SMB,0
MCH-14376,29126.819898719314,1.164850844586823,20,2,0,Mid-Market,0
MCH-14377,96363.0968994574,0.8503927313900401,20,2,2,SMB,0
MCH-14378,12851.79897305282,1.3639453669070598,9,5,1,SMB,0
MCH-14379,40230.303557788415,0.7277777741284965,8,1,0,SMB,0
MCH-14380,8202.474274432852,0.41305848133629525,15,3,1,SMB,0
MCH-14381,8690.706552196081,0.7307212046168186,34,0,0,SMB,0
MCH-14382,47650.05377121246,1.0358825541033148,24,0,0,SMB,0
MCH-14383,46737.65997207439,0.8135322129436227,33,2,1,SMB,0
MCH-14384,110200.4483715477,0.9883600313346309,41,4,1,Mid-Market,0
MCH-14385,45807.98180319573,1.3642579307185208,41,0,0,Mid-Market,0
MCH-14386,165683.24676437612,1.4037335596534053,45,0,1,Mid-Market,0
MCH-14387,7496.019672895964,0.6925714711195234,40,1,0,Mid-Market,0
MCH-14388,10157.46393341898,0.9083545205968908,27,2,1,Mid-Market,0
MCH-14389,7253.313058000253,1.0040584167655964,21,2,0,Enterprise,0
MCH-14390,15245.345855551026,1.4440237025770717,5,0,0,SMB,0
MCH-14391,43964.68595696304,1.4984790510808232,35,1,0,SMB,0
MCH-14392,56862.52842440848,0.6589479737256794,21,3,0,SMB,0
MCH-14393,7332.842856698218,1.199677858480397,4,2,0,SMB,0
MCH-14394,150911.61503671441,0.8158341684565147,49,4,0,SMB,0
MCH-14395,97310.37408879372,0.4089190165748346,48,1,0,SMB,0
MCH-14396,22592.365228022987,0.4101777746794926,16,3,0,SMB,0
MCH-14397,9016.461989930947,0.9066226083184814,57,1,0,Enterprise,0
MCH-14398,14309.676554186964,0.9371684043047681,31,3,0,Enterprise,0
MCH-14399,11787.802624741864,0.42482666623078696,26,1,2,Mid-Market,0
MCH-14400,11578.595928071696,1.155620158451733,52,1,1,SMB,0
MCH-14401,41548.858681878635,0.7234037274544485,35,1,0,Mid-Market,0
MCH-14402,19108.03002648547,1.0158824116895444,6,3,0,Mid-Market,0
MCH-14403,27169.231298440147,0.7310109804819607,33,2,0,Enterprise,0
MCH-14404,232844.40461143086,0.5838477463562379,21,2,0,Mid-Market,0
MCH-14405,62650.40094108894,0.8478911124587629,16,2,0,SMB,0
MCH-14406,153777.53202898803,0.6555007012695508,47,1,3,SMB,0
MCH-14407,12690.002775422554,0.9882810746110849,39,4,1,Enterprise,0
MCH-14408,29074.626721351444,0.618711383315128,34,4,0,SMB,0
MCH-14409,45453.924455349435,0.9592465743090899,42,0,0,SMB,0
MCH-14410,8993.19786815623,0.5731163663557544,57,2,1,SMB,0
MCH-14411,5209.8117761159165,1.1380721804343636,15,2,2,SMB,0
MCH-14412,60498.982722293156,1.2293314528855666,6,4,0,Enterprise,0
MCH-14413,56335.913830304,0.5214336576749272,2,4,1,SMB,0
MCH-14414,31448.53013599927,0.9145826532410731,24,1,0,SMB,0
MCH-14415,38632.3453271286,0.477958870720361,56,3,2,Enterprise,0
MCH-14416,31845.04922951864,1.0580006900962027,49,2,1,SMB,0
MCH-14417,6214.893074042753,0.69084472772261,28,3,1,Mid-Market,0
MCH-14418,25426.360042939257,0.9803869025225787,1,0,0,SMB,0
MCH-14419,14744.951455235421,0.9692071103227203,1,2,0,Mid-Market,0
MCH-14420,10180.55728498138,1.4167897808131804,28,2,1,SMB,0
MCH-14421,162003.73348319915,1.0039915448255954,36,4,0,SMB,0
MCH-14422,50734.5662107091,1.0412983276901473,20,0,0,SMB,0
MCH-14423,70218.44689477539,0.8418184383408184,48,3,0,Enterprise,0
MCH-14424,23943.379691203736,1.4439875635010986,8,6,1,SMB,0
MCH-14425,29973.445263356512,1.2549045003835708,1,1,1,SMB,0
MCH-14426,18519.88189223256,0.7139458193331258,26,3,1,Mid-Market,0
MCH-14427,10099.735481909058,1.3286305443538553,51,1,0,SMB,0
MCH-14428,14863.535276191766,0.8756359962035991,43,3,1,Mid-Market,0
MCH-14429,84854.23771649213,1.3115338578869533,49,1,0,Mid-Market,0
MCH-14430,61589.70922056745,1.3051768751228523,25,3,2,SMB,0
MCH-14431,44585.30795843907,0.6077572054391398,10,2,0,SMB,0
MCH-14432,37226.41087287356,1.1712552445219346,12,4,0,Enterprise,0
MCH-14433,132831.48745537637,0.7197072662371843,41,2,0,SMB,0
MCH-14434,8775.791477930543,0.7272419369919351,7,2,2,SMB,0
MCH-14435,21466.94390801953,0.7259828845686389,12,1,0,Mid-Market,0
MCH-14436,26534.36553857897,1.1981250723159431,47,0,0,SMB,0
MCH-14437,81260.7696668973,0.6528086459717897,40,1,0,Mid-Market,0
MCH-14438,249740.17579172464,0.40099641877069925,17,3,0,SMB,0
MCH-14439,18765.974568914324,1.1867605388308964,5,1,2,Mid-Market,0
MCH-14440,108695.77557225978,0.5883032182186378,14,3,1,SMB,0
MCH-14441,93781.34324463295,0.5149306348386181,34,2,1,SMB,0
